배분 년도,어선 번호,대상 수산물 품목 코드,대상 수산물 품목 명,배분 일련번호,증명서 번호,선박 톤수,선박 마력,할당 량,허가 일자,소속 기관 코드,소속 기관 명,양육 항구 명,어선 명,어업 허가 번호,관할 지역 코드,관할 지역 명,정보 변경 상태,승인 여부,할당 어업 종류 코드,할당 어업 종류 명,최초 생성 시점,최종 변경 시점,가공 상태 코드,가공 상태 명,증명서발급기관코드,증명서발급기관명,증명서 일련번호
2025,20090016468709,61B304,참홍어,1,참홍어 근해자망25-전남028,37,1200,24210,2025-07-10,4970000,영광,영광군 법성면,승전호,전남 근해자망어업 제2023-00051호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-10,2025-07-10,10,(활),6460000,전남,028
2025,14060016468708,61B304,참홍어,1,참홍어 근해자망25-전남029,17,608,0,2025-07-10,4970000,영광,영광군 법성면 법성항,미정호,전남 근해자망어업 제2023-00052호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-10,2025-07-10,10,(활),6460000,전남,029
2025,06120106469102,61B304,참홍어,1,참홍어 근해자망25-전남030,16,721,0,2025-07-10,4970000,영광,영광군,제102분도호,전남 근해자망어업 제2023-00132호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-10,2025-07-10,10,(활),6460000,전남,030
2025,20020016468703,61B304,참홍어,1,참홍어 근해자망25-전남031,13,600,0,2025-07-10,4970000,영광,영광군 법성면,제2은진호,전남 근해자망어업 제2023-00050호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-10,2025-07-10,10,(활),6460000,전남,031
2025,20060016468705,61B304,참홍어,1,참홍어 근해자망25-전남032,31,1200,0,2025-07-10,4970000,영광,영광군 법성면,제138정일호,전남 근해자망어업 제2023-00127호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-10,2025-07-10,10,(활),6460000,전남,032
2025,07030016461108,61B304,참홍어,1,참홍어 근해자망25-전남033,17,800,0,2025-07-10,4970000,영광,영광군 낙월면 상낙월항,101일성호,전남 근해자망어업 제2023-00150호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-10,2025-07-10,10,(활),6460000,전남,033
2025,03080026468706,61B304,참홍어,1,참홍어 근해자망25-전남034,15,609,0,2025-07-10,4970000,영광,영광군 낙월면 하낙월항,제5조흥호,전남 근해자망어업 제2023-00173호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-10,2025-07-10,10,(활),6460000,전남,034
2025,13020076469103,61B304,참홍어,1,참홍어 근해자망25-전남035,15,608,0,2025-07-10,4970000,영광,영광군 홍농읍,6만성호,전남 근해자망어업 제2023-00168호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-10,2025-07-10,10,(활),6460000,전남,035
2025,12030046469106,61B304,참홍어,1,참홍어 근해자망25-전남036,17,497,0,2025-07-10,4970000,영광,영광군,2012행운호,전남 근해자망어업 제2023-00116호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-10,2025-07-10,10,(활),6460000,전남,036
2025,08020016468709,61B304,참홍어,1,참홍어 근해자망25-전남037,15,495,0,2025-07-10,4970000,영광,영광군 낙월항,일성호,전남 근해자망어업 제2023-00149호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-10,2025-07-10,10,(활),6460000,전남,037
2025,05080056461108,61B304,참홍어,1,참홍어 근해자망25-전남038,15,721,0,2025-07-10,4970000,영광,영광군 낙월면,제7조흥호,전남 근해자망어업 제2023-00175호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-10,2025-07-10,10,(활),6460000,전남,038
2025,09010016468709,61B304,참홍어,1,참홍어 근해자망25-전남039,19,829,0,2025-07-10,4970000,영광,영광군 낙월면,9윤관호,전남 근해자망어업 제2023-00156호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-10,2025-07-10,10,(활),6460000,전남,039
2025,04030016468705,61B304,참홍어,1,참홍어 근해자망25-전남040,15,800,0,2025-07-10,4970000,영광,영광군 낙월면 상낙월항,제3장원호,전남 근해자망어업 제2023-00147호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-10,2025-07-10,10,(활),6460000,전남,040
2025,08050036281706,61B304,참홍어,1,참홍어 근해자망25-전남041,23,755,0,2025-07-10,4970000,영광,영광군 법성면 법성항,202강남호,전남 근해자망어업 제2023-00193호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-10,2025-07-10,10,(활),6460000,전남,041
2025,06010096468207,61B304,참홍어,1,참홍어 근해자망25-전남042,16,609,0,2025-07-10,4970000,영광,영광군 낙월면,3현민호,전남 근해자망어업 제2023-00143호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-10,2025-07-10,10,(활),6460000,전남,042
2025,17030016468708,61B304,참홍어,1,참홍어 근해자망25-전남043,19,748,0,2025-07-10,4970000,영광,영광군 낙월면 안마항,현민호,전남 근해자망어업 제2023-00144호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-10,2025-07-10,10,(활),6460000,전남,043
2025,08050066469109,61B304,참홍어,1,참홍어 근해자망25-전남044,13,608,0,2025-07-10,4970000,영광,전남 영광군,708유진호,전남 근해자망어업 제2023-00171호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-10,2025-07-10,10,(활),6460000,전남,044
2025,06110026468703,61B304,참홍어,1,참홍어 근해자망25-전남045,15,608,0,2025-07-10,4970000,영광,영광군 낙월면,711무지개호,전남 근해자망어업 제2023-00110호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-10,2025-07-10,10,(활),6460000,전남,045
2025,08090016468705,61B304,참홍어,1,참홍어 근해자망25-전남046,19,609,0,2025-07-10,4970000,영광,하낙월,38무지개호,전남 근해자망어업 제2023-00112호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-10,2025-07-10,10,(활),6460000,전남,046
2025,04120066469102,61B304,참홍어,1,참홍어 근해자망25-전남047,16,609,0,2025-07-10,4970000,영광,영광군 낙월면 하낙월항,제77무지개호,전남 근해자망어업 제2023-00111호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-10,2025-07-10,10,(활),6460000,전남,047
2025,09030056469102,61B304,참홍어,1,참홍어 근해자망25-전남048,20,600,0,2025-07-10,4970000,영광,향화도항,11대청호,전남 근해자망어업 제2023-00134호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-10,2025-07-10,10,(활),6460000,전남,048
2025,09080016461104,61B304,참홍어,1,참홍어 근해자망25-전남049,19,609,0,2025-07-10,4970000,영광,영광군 염산면 향화도항,제5신아호,전남 근해자망어업 제2023-00185호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-10,2025-07-10,10,(활),6460000,전남,049
2025,09060016468709,61B304,참홍어,1,참홍어 근해자망25-전남050,15,608,0,2025-07-10,4970000,영광,영광군 홍농읍,한연호,전남 근해자망어업 제2023-00195호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-10,2025-07-10,10,(활),6460000,전남,050
2025,09060026468708,61B304,참홍어,1,참홍어 근해자망25-전남051,20,608,0,2025-07-10,4970000,영광,영광군 법성면 법성항,31명성호,전남 근해자망어업 제2023-00194호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-10,2025-07-10,10,(활),6460000,전남,051
2025,12020026468709,61B304,참홍어,1,참홍어 근해자망25-전남052,20,755,0,2025-07-10,4970000,영광,영광군 낙월면,2009명성호,전남 근해자망어업 제2023-00081호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-10,2025-07-10,10,(활),6460000,전남,052
2025,15100016468707,61B304,참홍어,1,참홍어 근해자망25-전남053,17,755,0,2025-07-10,4970000,영광,영광군,제2015명성호,전남 근해자망어업 제2023-00118호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-10,2025-07-10,10,(활),6460000,전남,053
2025,13060016468700,61B304,참홍어,1,참홍어 근해자망25-전남054,17,755,0,2025-07-10,4970000,영광,영광군 법성항,제2013명성호,전남 근해자망어업 제2023-00117호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-10,2025-07-10,10,(활),6460000,전남,054
2025,12070016482408,61B304,참홍어,1,참홍어 근해자망25-전남055,45,1032,39940,2025-07-10,4970000,영광,영광군 법성면,제808보광호,전남 근해연승어업 제2024-00001호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-10,2025-07-10,10,(활),6460000,전남,055
2025,24099016461307,61B304,참홍어,1,참홍어 근해자망25-전남056,36,866,0,2025-07-21,4810000,여수,여수시 국동항,제608길정호,전남 근해자망어업 제2023-00145호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-21,2025-07-21,10,(활),6460000,전남,056
2025,16020026451308,61B304,참홍어,1,참홍어 근해자망25-전남057,24,911,2700,2025-07-21,4810000,여수,여수시 국동항,강진호,전남 근해자망어업 제2023-00174호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-21,2025-07-21,10,(활),6460000,전남,057
2025,21080036461302,61B304,참홍어,1,참홍어 근해자망25-전남058,33,1241,0,2025-07-21,4810000,여수,여수시 국동항,제105세훈호,전남 근해자망어업 제2023-00167호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-21,2025-07-21,10,(활),6460000,전남,058
2025,21080046461301,61B304,참홍어,1,참홍어 근해자망25-전남059,30,1150,0,2025-07-21,4810000,여수,여수시 세구지항,제5입성호,전남 근해자망어업 제2023-00136호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-21,2025-07-21,10,(활),6460000,전남,059
2025,24020026461309,61B304,참홍어,1,참홍어 근해자망25-전남060,40,866,0,2025-07-21,4810000,여수,여수시 국동항,제602길정호,전남 근해자망어업 제2023-00006호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-21,2025-07-21,10,(활),6460000,전남,060
2025,21069036461307,61B304,참홍어,1,참홍어 근해자망25-전남061,42,1018,0,2025-07-21,4810000,여수,여수시 국동항,제108수광호,전남 근해자망어업 제2023-00071호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-21,2025-07-21,10,(활),6460000,전남,061
2025,21090056461308,61B304,참홍어,1,참홍어 근해자망25-전남062,30,891,0,2025-07-21,4810000,여수,여수시 국동항,상진호,전남 근해자망어업 제2025-00005호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-21,2025-07-21,10,(활),6460000,전남,062
2025,20080016461306,61B304,참홍어,1,참홍어 근해자망25-전남063,38,1241,0,2025-07-21,4810000,여수,여수시 국동항,제808재성호,전남 근해자망어업 제2023-00093호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-21,2025-07-21,10,(활),6460000,전남,063
2025,20090026461303,61B304,참홍어,1,참홍어 근해자망25-전남064,24,891,0,2025-07-21,4810000,여수,여수시 국동항,제2020재성호,전남 근해자망어업 제2025-00004호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-21,2025-07-21,10,(활),6460000,전남,064
2025,20060056461306,61B304,참홍어,1,참홍어 근해자망25-전남065,33,1150,0,2025-07-21,4810000,여수,여수시 국동항,제3입성호,전남 근해자망어업 제2023-00095호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-21,2025-07-21,10,(활),6460000,전남,065
2025,06050066461307,61B304,참홍어,1,참홍어 근해자망25-전남066,8.55,382,0,2025-07-21,4810000,여수,여수시 국동항,영진5호,전남 근해자망어업 제2023-00192호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-21,2025-07-21,10,(활),6460000,전남,066
2025,25060016461300,61B304,참홍어,1,참홍어 근해자망25-전남067,29,1400,0,2025-07-21,4810000,여수,여수시 국동항,연창호,전남 근해자망어업 제2023-00025호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-21,2025-07-21,10,(활),6460000,전남,067
2025,16090196467709,61B304,참홍어,1,참홍어 근해자망25-전남068,12,800,0,2025-07-21,4810000,여수,여수시 국동항,201남양호,전남 근해자망어업 제2023-00092호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-21,2025-07-21,10,(활),6460000,전남,068
2025,14110106482208,61B304,참홍어,1,참홍어 근해자망25-전남069,15,750,0,2025-07-21,4810000,여수,여수시 거문항,제3화인호,전남 근해자망어업 제2023-00077호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-21,2025-07-21,10,(활),6460000,전남,069
2025,19100056461300,61B304,참홍어,1,참홍어 근해자망25-전남070,29,1032,0,2025-07-21,4810000,여수,여수시 국동항,제1금화호,전남 근해자망어업 제2023-00054호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-21,2025-07-21,10,(활),6460000,전남,070
2025,25049016461305,61B304,참홍어,1,참홍어 근해자망25-전남071,29,1138,0,2025-07-21,4810000,여수,여수시 국동항,제306서진호,전남 근해자망어업 제2023-00113호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-21,2025-07-21,10,(활),6460000,전남,071
2025,19010026501107,61B304,참홍어,1,참홍어 근해자망25-전남072,23,911,0,2025-07-21,4810000,여수,여수시 국동항,제113이현호,전남 근해자망어업 제2020-00016호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-21,2025-07-21,10,(활),6460000,전남,072
2025,19010026501107,61B304,참홍어,2,참홍어 근해자망25-전남072-1,23,911,0,2025-07-22,4810000,여수,여수시 국동항,제113이현호,전남 근해자망어업 제2023-00183호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-22,2025-07-22,10,(활),6460000,전남,072
2025,09030016451302,61B304,참홍어,1,참홍어 근해자망25-전남073,24,829,0,2025-07-21,4810000,여수,여수시 국동항,제107수광호,전남 근해자망어업 제2023-00073호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-21,2025-07-21,10,(활),6460000,전남,073
2025,16080136461301,61B304,참홍어,1,참홍어 근해자망25-전남074,59,547,0,2025-07-21,4810000,여수,여수시 국동항,제207 흥양호,전남 근해자망어업 제2023-00028호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-21,2025-07-21,10,(활),6460000,전남,074
2025,20050106461301,61B304,참홍어,1,참홍어 근해자망25-전남075,24,1150,0,2025-07-21,4810000,여수,여수시 국동항,제601길정호,전남 근해자망어업 제2023-00007호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-21,2025-07-21,10,(활),6460000,전남,075
2025,19080096461301,61B304,참홍어,1,참홍어 근해자망25-전남076,24,1150,0,2025-07-21,4810000,여수,여수시 국동항,600길정호,전남 근해자망어업 제2023-00015호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-21,2025-07-21,10,(활),6460000,전남,076
2025,18030016501106,61B304,참홍어,1,참홍어 근해자망25-전남077,42,1241,0,2025-07-21,4810000,여수,영광군,2우정호,전남 근해자망어업 제2023-00180호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-21,2025-07-21,10,(활),6460000,전남,077
2025,18030016501106,61B304,참홍어,2,참홍어 근해자망25-전남077-1,42,1241,0,2025-09-22,4970000,영광,영광군,2우정호,전남 근해자망어업 제2023-00180호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-09-22,2025-09-22,10,(활),6460000,전남,077
2025,16070046461304,61B304,참홍어,1,참홍어 근해자망25-전남078,35,1400,0,2025-07-21,4810000,여수,여수시 국동항,제207윤경호,전남 근해자망어업 제2023-00026호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-21,2025-07-21,10,(활),6460000,전남,078
2025,20040046461301,61B304,참홍어,1,참홍어 근해자망25-전남079,31,891,0,2025-07-21,4810000,여수,여수시 국동항,제707다윤호,전남 근해자망어업 제2023-00040호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-21,2025-07-21,10,(활),6460000,전남,079
2025,12100026488404,61B304,참홍어,1,참홍어 근해자망25-전남080,44,891,0,2025-07-21,4810000,여수,여수시 국동항,제202광성호,전남 근해자망어업 제2023-00027호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-21,2025-07-21,10,(활),6460000,전남,080
2025,18060116461303,61B304,참홍어,1,참홍어 근해자망25-전남081,29,1241,0,2025-07-21,4810000,여수,여수시 국동항,제2018우진호,전남 근해자망어업 제2023-00182호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-21,2025-07-21,10,(활),6460000,전남,081
2025,16070296469101,61B304,참홍어,1,참홍어 근해자망25-전남082,29,1241,0,2025-07-21,4810000,여수,여수시 국동항,제308다성호,전남 근해자망어업 제2023-00096호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-21,2025-07-21,10,(활),6460000,전남,082
2025,17040036461309,61B304,참홍어,1,참홍어 근해자망25-전남083,36,891,0,2025-07-21,4810000,여수,여수시 국동항,제707동광호,전남 근해자망어업 제2023-00055호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-21,2025-07-21,10,(활),6460000,전남,083
2025,16050146461306,61B304,참홍어,1,참홍어 근해자망25-전남084,34,1241,0,2025-07-21,4810000,여수,여수시 국동항,제207명성호,전남 근해자망어업 제2023-00115호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-21,2025-07-21,10,(활),6460000,전남,084
2025,23099016461309,61B304,참홍어,1,참홍어 근해자망25-전남086,24,1018,0,2025-07-21,4810000,여수,여수시 국동항,제603길정호,전남 근해자망어업 제2023-00204호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-21,2025-07-21,10,(활),6460000,전남,086
2025,24080026461307,61B304,참홍어,1,참홍어 근해자망25-전남087,24,829,0,2025-07-21,4810000,여수,여수시 국동항,제2유진호,전남 근해자망어업 제2023-00205호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-21,2025-07-21,10,(활),6460000,전남,087
2025,05100056482206,61B304,참홍어,1,참홍어 근해자망25-전남088,36,891,0,2025-07-21,4810000,여수,여수시 국동항,105수광호,전남 근해자망어업 제2023-00202호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-21,2025-07-21,10,(활),6460000,전남,088
2025,17090076448259,61B304,참홍어,1,참홍어 근해자망25-전남089,69,1241,0,2025-07-21,4810000,여수,여수시 국동항,제3호남호,전남 근해자망어업 제2023-00203호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-21,2025-07-21,10,(활),6460000,전남,089
2025,13080026501105,61B304,참홍어,1,참홍어 근해자망25-전남090,39,760,0,2025-07-21,4810000,여수,여수시 국동항,제2025천운호,전남 근해자망어업 제2025-00003호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-21,2025-07-21,10,(활),6460000,전남,090
2025,08080016461106,61B304,참홍어,1,참홍어 근해자망25-전남091,49,1241,0,2025-07-21,4810000,여수,여수시 국동항,제2024진성호,전남 근해자망어업 제2023-00133호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-21,2025-07-21,10,(활),6460000,전남,091
2025,24030016479308,61B304,참홍어,1,참홍어 근해자망25-전남092,30,891,0,2025-07-21,4810000,여수,여수시 국동항,유진호,전남 근해자망어업 제2024-00004호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-21,2025-07-21,10,(활),6460000,전남,092
2025,17070076461103,61B304,참홍어,1,참홍어 근해자망25-전남093,57,1014,0,2025-07-21,4810000,여수,여수시 국동항,제205명신호,전남 근해자망어업 제2024-00007호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-21,2025-07-21,10,(활),6460000,전남,093
2025,25069016461301,61B304,참홍어,1,참홍어 근해자망25-전남094,45,1241,0,2025-07-21,4810000,여수,여수시 국동항,제605길정호,전남 근해자망어업 제2025-00001호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-21,2025-07-21,10,(활),6460000,전남,094
2025,21069016281101,61B304,참홍어,1,참홍어 근해자망25-전남095,30,823,15690,2025-07-22,4800000,목포,목포시,제201민성호,전남 근해자망어업 제2023-00128호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-22,2025-07-22,10,(활),6460000,전남,095
2025,02090096497106,61B304,참홍어,1,참홍어 근해자망25-전남096,29,748,2320,2025-07-22,4800000,목포,목포시,해양호,전남 근해자망어업 제2023-00155호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-22,2025-07-22,10,(활),6460000,전남,096
2025,02090096497106,61B304,참홍어,2,참홍어 근해자망25-전남096-1,29,748,0,2025-09-03,4800000,목포,목포시,제2002덕일호,전남 근해자망어업 제2023-00155호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-09-03,2025-09-03,10,(활),6460000,전남,096
2025,18080036461103,61B304,참홍어,1,참홍어 근해자망25-전남097,68,1217,0,2025-07-22,4800000,목포,전남 목포시,2018성운호,전남 근해자망어업 제2023-00037호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-22,2025-07-22,10,(활),6460000,전남,097
2025,12030016501108,61B304,참홍어,1,참홍어 근해자망25-전남098,40,1241,0,2025-07-22,4800000,목포,목포시,202진성호,전남 근해자망어업 제2023-00129호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-22,2025-07-22,10,(활),6460000,전남,098
2025,05080026461101,61B304,참홍어,1,참홍어 근해자망25-전남099,40,800,0,2025-07-22,4800000,목포,전남 목포시,제207해성호,전남 근해자망어업 제2023-00103호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-22,2025-07-22,10,(활),6460000,전남,099
2025,21050016461104,61B304,참홍어,1,참홍어 근해자망25-전남100,52,1241,0,2025-07-22,4800000,목포,목포시,제2021대길호,전남 근해자망어업 제2023-00099호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-22,2025-07-22,10,(활),6460000,전남,100
2025,16090036461105,61B304,참홍어,1,참홍어 근해자망25-전남101,37,891,0,2025-07-22,4800000,목포,목포시,제708대길호,전남 근해자망어업 제2023-00100호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-22,2025-07-22,10,(활),6460000,전남,101
2025,14070116469105,61B304,참홍어,1,참홍어 근해자망25-전남102,41,1241,0,2025-07-22,4800000,목포,목포시,제707대길호,전남 근해자망어업 제2023-00017호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-22,2025-07-22,10,(활),6460000,전남,102
2025,14080016461103,61B304,참홍어,1,참홍어 근해자망25-전남103,45,1014,0,2025-07-29,4800000,목포,목포시,제701유경호,전남 근해자망어업 제2023-00104호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-29,2025-07-29,10,(활),6460000,전남,103
2025,22080026461105,61B304,참홍어,1,참홍어 근해자망25-전남104,45,1369,0,2025-07-29,4800000,목포,목포시,103대양호,전남 근해자망어업 제2023-00102호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-29,2025-07-29,10,(활),6460000,전남,104
2025,05080036281706,61B304,참홍어,1,참홍어 근해자망25-전남105,40,1241,0,2025-07-29,4800000,목포,목포시,제108영창호,전남 근해자망어업 제2023-00084호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-29,2025-07-29,10,(활),6460000,전남,105
2025,05050046461105,61B304,참홍어,1,참홍어 근해자망25-전남106,41,1241,0,2025-07-29,4800000,목포,목포시,제117신명호,전남 근해자망어업 제2023-00023호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-29,2025-07-29,10,(활),6460000,전남,106
2025,04070036461104,61B304,참홍어,1,참홍어 근해자망25-전남107,42,862,0,2025-07-29,4800000,목포,목포시,제108해선호,전남 근해자망어업 제2023-00106호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-29,2025-07-29,10,(활),6460000,전남,107
2025,12090016461105,61B304,참홍어,1,참홍어 근해자망25-전남108,39,862,0,2025-07-29,4800000,목포,목포시,제603덕성호,전남 근해자망어업 제2023-00153호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-29,2025-07-29,10,(활),6460000,전남,108
2025,04050026451307,61B304,참홍어,1,참홍어 근해자망25-전남109,29,800,0,2025-07-29,4800000,목포,전남 목포시,11인성호,전남 근해자망어업 제2023-00065호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-29,2025-07-29,10,(활),6460000,전남,109
2025,04090016461102,61B304,참홍어,1,참홍어 근해자망25-전남110,39,1369,0,2025-07-29,4800000,목포,목포시,제707영진호,전남 근해자망어업 제2023-00087호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-29,2025-07-29,10,(활),6460000,전남,110
2025,23030056461100,61B304,참홍어,1,참홍어 근해자망25-전남111,30,1241,0,2025-07-29,4800000,목포,전남 목포시,제2023대경호,전남 근해자망어업 제2023-00085호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-29,2025-07-29,10,(활),6460000,전남,111
2025,05060016461106,61B304,참홍어,1,참홍어 근해자망25-전남112,35,902,0,2025-07-29,4800000,목포,목포시,제209덕양호,전남 근해자망어업 제2023-00058호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-29,2025-07-29,10,(활),6460000,전남,112
2025,12110016501101,61B304,참홍어,1,참홍어 근해자망25-전남113,33,760,0,2025-07-29,4800000,목포,전라남도 목포시,제153해신호,전남 근해자망어업 제2024-00003호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-29,2025-07-29,10,(활),6460000,전남,113
2025,21109016461104,61B304,참홍어,1,참홍어 근해자망25-전남114,30,891,0,2025-07-29,4800000,목포,목포시,제21흥신호,전남 근해자망어업 제2023-00166호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-29,2025-07-29,10,(활),6460000,전남,114
2025,03090056461306,61B304,참홍어,1,참홍어 근해자망25-전남115,29,902,0,2025-07-29,4800000,목포,목포시,제103덕양호,전남 근해자망어업 제2023-00014호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-29,2025-07-29,10,(활),6460000,전남,115
2025,02120026497106,61B304,참홍어,1,참홍어 근해자망25-전남116,31,911,0,2025-07-29,4800000,목포,목포시,제233동용호,전남 근해자망어업 제2023-00019호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-29,2025-07-29,10,(활),6460000,전남,116
2025,03050036468701,61B304,참홍어,1,참홍어 근해자망25-전남117,29,800,0,2025-07-29,4800000,목포,목포시,제107상명호,전남 근해자망어업 제2023-00080호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-29,2025-07-29,10,(활),6460000,전남,117
2025,03080056461102,61B304,참홍어,1,참홍어 근해자망25-전남118,29,891,0,2025-07-29,4800000,목포,전남 목포시,제75동경호,전남 근해자망어업 제2023-00032호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-29,2025-07-29,10,(활),6460000,전남,118
2025,05070026497101,61B304,참홍어,1,참홍어 근해자망25-전남119,23,823,0,2025-07-29,4800000,목포,전라남도 목포시,선진호,전남 근해자망어업 제2023-00090호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-29,2025-07-29,10,(활),6460000,전남,119
2025,23089016461105,61B304,참홍어,1,참홍어 근해자망25-전남120,24,891,0,2025-07-29,4800000,목포,목포시,제2023혁신호,전남 근해자망어업 제2023-00198호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-29,2025-07-29,10,(활),6460000,전남,120
2025,14110016461106,61B304,참홍어,1,참홍어 근해자망25-전남121,24,755,0,2025-07-29,4800000,목포,전남 목포시,제2015대청호,전남 근해자망어업 제2023-00125호,4600000000,전라남도   ,Y,2,2213203,근해자망어업,2025-07-29,2025-07-29,10,(활),6460000,전남,121
